month,employer_id,market,revenue,revenue_minus_direct_costs
2019-04-01,gzgZhZdywAzNy5h9UbYWAoZ0lkM=,new-york-city,887.5,177.5
2019-04-01,M07w6g0Td0lVwc/XXgZ7NcB3W80=,chicago,0,0
2019-04-01,xv4W97HIlGCpVPq6CHsgpQ82XNo=,chicago,691.2,179.2
2019-04-01,hxv8R2Wp6PaURMyhfua0birGeo0=,chicago,172.8,44.80000001
2019-04-01,5uLU9zqhSS0JGZTSBWmyUxIIax8=,chicago,518.4,134.4
2019-04-01,nKr4jONPO5o1m80t0ShY0uxnGsE=,chicago,518.4,89.60000001
2019-04-01,gjIV4gfDVntMiMY5wXEpw455lzw=,austin,3250,650
2019-04-01,HZm7PE8hOmvN4Ze02BQsiRQ7+CA=,austin,125,25
2019-04-01,lot6d1bZFhmmreI+Q6Y1nhS2L28=,austin,1000,100
2019-04-01,OIq6xT0nMtebqwm/D8lN5wWteQ8=,austin,6062.5,1212.5
2019-04-01,i9/IZ7OkUOa+OKOWeBXfc6VzdK0=,minneapolis,405,105.0000165
2019-04-01,ER9Epg6mwopS6u6NR80AaRvuYw8=,sf-bay-area,607.5,157.5000248
2019-04-01,f7jAIzN86oePHYcHEP+X5jkiSqc=,minneapolis,351,91.0000143
2019-04-01,+jwG1ztNUo+0Pk4D7PkQI/PwfwA=,washington-dc,6264,1624.000255
2019-04-01,T/eAZdW6UT+HlN0ngkSFPAHPvRQ=,washington-dc,3888,840.000132
2019-04-01,KxUr/kzuCjZu8Uhk8tdPUb3GJlA=,sf-bay-area,75,15
2019-04-01,uQrMSLxCZ7cLITbcA9hS49mwLbY=,new-york-city,125,25
2019-04-01,Cuwf9aw2VG3eZjejUq3oUy46z68=,new-york-city,125,25
2019-04-01,WOAGxxXM1sbPpK0Zx3Pd904OQwQ=,new-york-city,125,25
2019-04-01,iESSVEg0+OA1mVY+vqcrv7UclaU=,new-york-city,125,25
2019-04-01,JmAvAMdZudRvjTgmh5TtEQ/vaBs=,new-york-city,987.5,332.5
2019-04-01,PFByZ0J9OKHzUkf/xK1t0MT04iY=,new-york-city,125,25
2019-04-01,9schBNvzOjRRZ4eA9KvEAKw8ECM=,new-york-city,312.5,62.5
2019-04-01,rNHqSQj94raYU24BNGJl6zN4yJc=,new-york-city,0,0
2019-04-01,RLX6ZhBpCKiZ1bnefpUMt+Zx+5s=,new-york-city,121.5,31.50000495
2019-04-01,texCQvjvemKqWfLpcVJ9MH6TLGw=,new-york-city,525,105
2019-04-01,NffCLTHc6LAGAi1PqzIpf3x4F6M=,sf-bay-area,202.5,52.50000825
2019-04-01,xr6xtxqc0vY11WVzzFFLYtsFCSE=,sf-bay-area,218.75,43.75
2019-04-01,ZlXRgBm4qulwqwIdPWYfRoj8pPw=,sf-bay-area,2750,550
2019-04-01,AfGk3YAGnDvNfaWCiMiF1mLpIZM=,sf-bay-area,0,0
2019-04-01,t7YucYo9C985ISIgLHj4sYgPpaI=,sf-bay-area,750,150
2019-04-01,Budll1/tBQdL6dq8xa10QvLn6OQ=,sf-bay-area,2125,425
2019-04-01,QAamUNrS0xycfoSexT/mLaFz2As=,sf-bay-area,2500,500
2019-04-01,ZD92cMEQVJvxvPV94arZm1pvuGo=,sf-bay-area,875,175
2019-04-01,Ipi7LfRHdhxo36gnfYLphCqyLQU=,sf-bay-area,625,125
2019-04-01,jpLpWAUblwEt7a9FC7YgoBYmrKc=,sf-bay-area,200,40
2019-04-01,LQeuiuwfIxWMa8g9/nS2gg/e8+g=,sf-bay-area,400,80
2019-04-01,xLMO8Qx16RrIM9aoCo5eJPASLPk=,sf-bay-area,750,150
2019-04-01,03/YT5NHcn8vmBwWABDT6dgQiTo=,minneapolis,0,0
2019-04-01,4XpmxabsfRVd0J+d54XwGabe+go=,minneapolis,118.75,23.75
2019-04-01,xL6db1bi42caw03obcIlOYKx7b8=,minneapolis,0,0
2019-04-01,Jy3IHWF8hSGHuOi9EnYWmlLtPgQ=,minneapolis,118.75,23.75
2019-04-01,6cuSFhbapaowZIMHpf7aCdW6t5I=,minneapolis,118.75,23.75
2019-04-01,Mxeex0LfPzlMovy9MwJaKUSMIEI=,minneapolis,0,0
2019-04-01,DWhCD6hm807FZl6twVYzKwvQfAM=,minneapolis,0,0
2019-04-01,wSqY4HnH77dDxGz5N7b+Qeg26/I=,minneapolis,0,0
2019-04-01,OJ3gXyHEgSbvME+FbTZ6Tn4m4Ww=,minneapolis,0,0
2019-04-01,zXcziWSSfupE8g49p6HtniK/tbw=,minneapolis,0,0
2019-04-01,N5Fy2D/uWhKlv5CjE339ShJEJqQ=,minneapolis,475,95
2019-04-01,Y3Y3EqOA5ZvJO8E0f7vQcFB9KmU=,minneapolis,0,0
2019-04-01,UM8oMCsYsVt7BSPF7dlVCoXBFy0=,minneapolis,0,0
2019-04-01,HO/t8niAknfQ4pk0BEnuwws1wOg=,minneapolis,0,0
2019-04-01,imRKTelxA7/Vx3LZZNBEroB5BZQ=,minneapolis,0,0
2019-04-01,lBV77kmwk/t0Vkk8bvbjmlvQqIg=,minneapolis,118.75,23.75
2019-04-01,Dr8HOnI7b3+0+bpEikGfU98H2f4=,minneapolis,0,0
2019-04-01,fJMnKIg3y10zJ53a+tSuaqMOoyU=,sf-bay-area,0,0
2019-04-01,9hkaGbTsf8X+dCZ54fXXJ3aS/AM=,new-york-city,945,245.0000385
2019-04-01,S47Po9U+Hylq8BZM3pYx3uraAnU=,new-york-city,135,35.0000055
2019-04-01,1jLd5m9/J2jaKXbyHQ70jsl0QH0=,los-angeles,324,84.0000132
2019-04-01,gy3q9QdJ+v9Vnk2rJJPHz2awSTY=,los-angeles,193.75,38.75
2019-04-01,p1+L4H8LN8SAZo3UhlfVYxDnJ08=,los-angeles,1967.25,393.45
2019-04-01,jLSX2JLuWORK7eaFc2sywe1PE1g=,los-angeles,193.75,38.75
2019-04-01,J+7pU6p0Hea8d87nJTKGvKyUJ9I=,los-angeles,154,30.8
2019-04-01,1iX5dehg+x4ekOKpRGOjsniDKcE=,los-angeles,154,30.8
2019-04-01,jTSJj3dMPQ23Jq86KFS80IbLEUU=,los-angeles,3005.5,601.1
2019-04-01,JbTKSPSTrElYfcNV0tPBcEqwMTw=,los-angeles,929,185.8
2019-04-01,U5KyWKcxW4ncaJnuTElaDb09MEo=,los-angeles,193.75,38.75
2019-04-01,cG6n4M1m1ta+hGf9ibHf3x+o7jA=,los-angeles,889.25,177.85
2019-04-01,a6S8YeGzNEIMAT+a2OhgcqBYVWc=,sf-bay-area,1491.75,386.7500608
2019-04-01,IAwa/tiKszpVUdNCYuk6TE9kbtI=,minneapolis,85,17
2019-04-01,rQCiCjfMrspc6F3GGmAKUXanRhM=,minneapolis,141.75,36.75000578
2019-04-01,I4iXOnrIVU0F0Z9Qf8Lhkcn1pcQ=,minneapolis,1293.75,258.75
2019-04-01,o7sx2NWByXwspqXTpJLjKaQ6N3U=,minneapolis,718.75,28.75
2019-04-01,uu7LHWKDeoZ/w9WZpgqQfCgWA5c=,minneapolis,0,0
2019-04-01,7zK0TEIvNBFV53mUXCy+G8/r46Q=,sf-bay-area,0,0
2019-04-01,PEkeCj5T6dj/uECYjeXSMWuNnrw=,los-angeles,2187.5,437.5
2019-04-01,BoFNUXWSKoWUSF20elOr08DM3KM=,sf-bay-area,607.5,157.5000248
2019-04-01,PK5ZZ3+yY1yLxeSzPADtSS4YvBk=,new-york-city,0,0
2019-04-01,W4WFowCaGMSLgL/E/zHpnHdaSvw=,chicago,506.25,131.25
2019-04-01,rYaRtBzwh/NUzMStSch2iWdy6XE=,chicago,0,-250
2019-04-01,VYYY7In4F69wMXjrRYELr15k/cc=,sf-bay-area,907.2,235.200037
2019-04-01,QmIo57GiCg8jjluVhg8wjayrqLI=,sf-bay-area,0,0
2019-04-01,P7l9+cTBqMWp+EiMHqOaRmVaQcM=,sf-bay-area,0,0
2019-04-01,9R25/Y11K/Cz5GVucC3CupVc0Cw=,sf-bay-area,0,0
2019-04-01,5b8qz4wlorGe5lti0Arn0e3wV7I=,sf-bay-area,0,0
2019-04-01,2IbDWRJqOUKogPj/mTT1S7fpZ3c=,sf-bay-area,0,0
2019-04-01,mOEX2p/Jkd1Evld8Ib8UQOPZQjc=,sf-bay-area,130.734,33.89400533
2019-04-01,DDsBXXIFi3zYwYZTloy9lttitMo=,sf-bay-area,0,0
2019-04-01,eujK1BgWpeXm4u5DyA5KrgGyW2g=,minneapolis,0,0
2019-04-01,c87/Z65ky48m3i6eHylshtED/qE=,minneapolis,607.5,157.5000248
2019-04-01,2OZ+AT1kUev4LoHV6u/pwuPxFcc=,los-angeles,1147.5,297.5000468
2019-04-01,XBt4YrjXnj8EigdBPQhmsHSUy48=,new-york-city,0,0
2019-04-01,hfS5H6mqbRkJYLb4dPGf4t3QPOs=,sf-bay-area,94.5,0
2019-04-01,FvXfE3oA76E51bwXzfa3p+8p4xQ=,new-york-city,0,0
2019-04-01,5og4H+PKyYIkCMZk7dcyeBHXB0Q=,new-york-city,948.38,245.8763349
2019-04-01,TvLa7HkFWX3xl9vIAkDXTuUjilc=,new-york-city,114.75,29.75000468
2019-04-01,Wp9D2/6/AgdGz16XCep/dIFaCwM=,los-angeles,138.95,-21.05
2019-04-01,l1KMCE1N4C7z9iMuwHFNJksbeoY=,los-angeles,338.95,67.79
2019-04-01,d43/9qsrV3wEN+gLi+mvGEsOPFo=,los-angeles,200,40
2019-04-01,7ltQb2OrgABfAcyalDpe8tdgL5Q=,los-angeles,138.95,27.79
2019-04-01,dzZ36iq+X6z3FqoprBgKbTm7L6U=,los-angeles,0,-160
2019-04-01,PgpMTTH5taZh2pnT627fFY4nlM8=,los-angeles,416.85,83.37
2019-04-01,nV12x9IDk6vlzYN9ewkzTUTRh0s=,los-angeles,616.85,74.53
2019-04-01,WJ6OIPFE6hpq6xcRTFm5XBH5Cqg=,los-angeles,816.85,114.53
2019-04-01,rDcZK3o9Insb5jEOLAOuqmLau+0=,los-angeles,338.95,18.95
2019-04-01,9tMT7RRxzpMRujEZcwuIkq2BhqI=,los-angeles,138.95,27.79
2019-04-01,zEnlggc4pkeyxfSf87jH71u4b9s=,chicago,472.5,122.5
2019-04-01,IA8ETji+1Lq4tbLXrn48EHgZeb4=,new-york-city,0,0
2019-04-01,/jpS1oNZS/yIW3C5TGa2eTAlBMA=,new-york-city,0,0
2019-04-01,km0OkasDWCN8M5qbH4hgDDndGe8=,new-york-city,118.75,23.75
2019-05-01,l4wJd+sjgOtPIWZQ3cvsIQLxMsA=,other,0,0
2019-05-01,csXV14Wx0sG5Kdy6y5y3eHJKcaw=,other,0,0
2019-05-01,/iMlfCSi7nE7DfqAEG1+4xTSGyY=,other,0,0
2019-05-01,ldW+l2PmzbyDN38Q2cKswMNO6k0=,sf-bay-area,5750,880
2019-05-01,6b8e086+uF3yjICwYmkyjStkr2Y=,sf-bay-area,5500,1100
2019-05-01,s+CNdbBIjHYCYnme96WpO13N5Tk=,sf-bay-area,8125,1590
2019-05-01,cbQNhmRdP2lNObiZKtUrBZ6k7RE=,sf-bay-area,15625,3020
2019-05-01,FXttqP7Xc1aszlvwJl0MKK+ez7U=,sf-bay-area,8250,1200
2019-05-01,9chMy7swbDZ3sqaDCqLlLUQDsMY=,sf-bay-area,3750,690
2019-05-01,UxlYqhQKOQdMA+eASb2reWDzhx0=,sf-bay-area,12250,2440
2019-05-01,3laXJ20VXJNgfEa0zEbBnjD3Cos=,sf-bay-area,9715,1903
2019-05-01,nHCU9OfsFRequzQshFD1qypEJVc=,sf-bay-area,2875,545
2019-05-01,U2MYPyQmEYO6IuFJkhyj12xO1fY=,sf-bay-area,3250,650
2019-05-01,v94kF9XOrd0craNPKiYpC0gPX+0=,sf-bay-area,2660,425
2019-05-01,GBGAeg8pElaBLjSQ8ESLmjrmWlk=,sf-bay-area,11540,2308
2019-05-01,54UJ0Ng/iDiCUzX5jCWI08srn7s=,sf-bay-area,2090,370
2019-05-01,JLGtx1rVsXPxoTogrQ0YCRVi9Kc=,sf-bay-area,4200,840
2019-05-01,reeh+9kL/yr34ovWN84LHQ2/L/8=,sf-bay-area,720,144
2019-05-01,tuzfaAKzZQeU6q0O8eVOyFenK1c=,sf-bay-area,400,80
2019-05-01,5erh9EtL8owNxrK/h6NP+ND/UO8=,sf-bay-area,0,0
2019-05-01,hw1fzZYvfkNhFCa7KpHulU6WTRo=,sf-bay-area,4100,820
2019-05-01,u/cFxrCsbcst2xHP/H8xp3TK4+w=,sf-bay-area,5531.25,986.25
2019-05-01,MFBC8n35ObNFuVjIH7SDRacCidM=,sf-bay-area,2343.75,375
2019-05-01,QCPmPUJjxaDT/AUYnrvtnct9gWM=,sf-bay-area,281.25,56.25
2019-05-01,EpnysZoAvJ3gxJLy+y7JrJ83wo0=,sf-bay-area,9660,1890
2019-05-01,PXKbqQcqE7irKkhePGQ9iSeWiJY=,sf-bay-area,1720,344
2019-05-01,0XRb+YOK5IKwzXcWL1f7otxrd/E=,sf-bay-area,1125,148
2019-05-01,yfWpKX3iYDRsKspe+g/kRRT5gIM=,sf-bay-area,4715,943
2019-05-01,7W1iFN4qd0hmbnctR27G5NS6tzA=,sf-bay-area,10406.25,2056.25
2019-05-01,GJoo5tN76WIjT+e9Ak7aCjJPiao=,sf-bay-area,630,84
2019-05-01,oWC9dv1uuKqebGC5AtaRNTZayxs=,sf-bay-area,4840,968
2019-05-01,Fuf+ahNMC16Cx7r/FZgr6/8eaJI=,sf-bay-area,2200,280
2019-05-01,E92CvKS1kXnU/SFhuf8d5sfcyvg=,sf-bay-area,4600,720
2019-05-01,ZDUhmjBlZnMY8dXsRuNdqIxyONg=,sf-bay-area,4100,444
2019-05-01,nAhDY5loVW2GPiDr2cPkiZxJvN8=,sf-bay-area,8150,1615
2019-05-01,i3Wld8/ZkYm7wSn0PUGh/jNPs+s=,sf-bay-area,3600,720
2019-05-01,aCPVb/SU8DKZwTm3QL9w0MdCrPo=,sf-bay-area,7990,1598
2019-05-01,Dog5uOJE+0LPrFfxcjyLkOSmr4E=,sf-bay-area,2187.5,437.5
2019-05-01,clhZUiN2qiQCpcCh5DvzzRulWuM=,sf-bay-area,4640,928
2019-05-01,cxI6rd2HTinRS6WowDepBnI5tY8=,sf-bay-area,250,50
2019-05-01,kcOMtFYSRqMHb9k1T7Ry9WlKDX0=,sf-bay-area,8137.5,1416.5
2019-05-01,eFI5IOAAWJrXxo33RG25NITMygc=,sf-bay-area,3847.5,997.4990025
2019-05-01,jExdMkxJ2LS4Kz2ZblIRkur83SQ=,sf-bay-area,1760,352
2019-05-01,Qx8pYWk+z6ajSVlGE9ys3+95Qxs=,sf-bay-area,5400,1000
2019-05-01,FhlRZ4No3UibFYcwWNfYotgshag=,sf-bay-area,3020,484
2019-05-01,qYC1uCHmb5S3uLL6Gb6mthh4ZA0=,sf-bay-area,1300,260
2019-05-01,jqhS0o1eKWa8/ovc+DSnv3xE/Lo=,sf-bay-area,5280,1033.1
2019-05-01,mDybybJFBENi2ND05EFGspDCwJE=,sf-bay-area,200,40
2019-05-01,GxdJod9SlpdPdSqTRkPhw6K69Zk=,sf-bay-area,14020,2701
2019-05-01,1f0jHB+A0DsEGn2lW/bc0zYjWUk=,sf-bay-area,1600,281.1
2019-05-01,EkcGVOuD4MlfcFz+Xyqo7aiaKkA=,sf-bay-area,200,40
2019-05-01,AFcz/spj+E2CUTGQg7A2rdiD/q0=,sf-bay-area,0,0
2019-05-01,eEVP+1kiDs6oZ1pCNYTGVfYFFv4=,sf-bay-area,400,80
2019-05-01,uAd7u6Ig3ikGuGn/QzuwbkRjCUI=,los-angeles,7200,1864.8
2019-05-01,YX1zcbcfOmsmaxQYU5P1VQZU61M=,sf-bay-area,9830,1966
2019-05-01,QpW5ENq3roxAx/7fauBYS9Dz3i8=,sf-bay-area,2828,488.8
2019-05-01,+Zr5coa46rVtUY68oOulsoexlwg=,sf-bay-area,700,100
2019-05-01,Q4bwFzQpm3L8fOa9PiF1uT25zHs=,sf-bay-area,1800,320
2019-05-01,4izVdKNKu6hl2+m8bKVZc0deklM=,sf-bay-area,3000,600
2019-05-01,aUiX0MruH3FAcUDj6PvtpgVTgMc=,sf-bay-area,180,36
2019-05-01,hXkN7HC77PzcFcigEb3EN1aSqyM=,sf-bay-area,3800,760
2019-05-01,AMzJd7E79qLz0RFbm7vMIQ/zy2s=,sf-bay-area,4440,888
2019-05-01,T6AsjcPPKSYHsRb/EQq3JJDEMSY=,sf-bay-area,4500,869
2019-05-01,SBvu33TDGjLp/CK51fUGVZmh//k=,sf-bay-area,380,76
2019-05-01,1thmulALevQQVBfrzOHtoAjkn9k=,sf-bay-area,1650,330
2019-05-01,PktPWkZv4+D/DeMlMYUUfts3Q2U=,sf-bay-area,1540,308
2019-05-01,bXyNyXHOmnBBfkPekW+/URMjxCE=,los-angeles,8520,1988
2019-05-01,wxL3Bdwv/G0ntODo6u+uX58r0HY=,sf-bay-area,720,82
2019-05-01,qLV70khDzzIug3W/+YQ9BQpFwTw=,los-angeles,840,168
2019-05-01,4dSOyL8VHs6Vy/sg9g4g9F1kDco=,los-angeles,6600,1320
2019-05-01,95jY5UKdulyeeX7hvyO9D1kYKrs=,sf-bay-area,3200,580
2019-05-01,pb8A2ZDfPOfVzeRKWPouv3dZKvA=,los-angeles,4440,888
2019-05-01,WVQIuDuJr5xOU5Yb+omA9vuOVQ4=,sf-bay-area,2720,426.2
2019-05-01,vmr8zpdA0JWJo+9FuJwcqaPp+DE=,los-angeles,360,84
2019-05-01,VPa52DTAsWHiaS/G0mNOyFwGGSI=,sf-bay-area,3500,700
2019-05-01,gu4myzWN48ajw8laGgYaqeH7OOI=,sf-bay-area,4242,848.4
2019-05-01,LHhAYdpvXxRH9fsjF0sYENunOK4=,sf-bay-area,4848,969.6
2019-05-01,fxrMPPox6TLcVa5oXvyORi4JqIs=,sf-bay-area,4242,656.4
2019-05-01,U7PuXEZrAg8U1lBw/g0tSMk0zYw=,sf-bay-area,3030,551.2
2019-05-01,GqilIQLV/qpBEZDVRAP/THAFGGU=,sf-bay-area,2828,565.6
2019-05-01,bR2hIaNUEH3Bm37JnA95Otpd2wc=,sf-bay-area,2222,415.6
2019-05-01,jjf7NCAF3y4of+c0ho9bK6yXEvA=,sf-bay-area,505,101
2019-05-01,RrYtt/fGkvi6ZvKmMJMUICEE4Qo=,sf-bay-area,7373,1259.2
2019-05-01,Ap64UKJR0Uav2VxoMuDGdHNYMnk=,sf-bay-area,12322,2410.6
2019-05-01,lHtahdTgbzZqj0HGxOgdCozD6sQ=,sf-bay-area,2424,470.4
2019-05-01,Fewe9OrZysy35CAP+zJHbT/okWs=,los-angeles,3000,700
2019-05-01,ROgP/lTZUp1gh6haGAv0uAvq9gk=,los-angeles,240,48
2019-05-01,EDNn+iAiOrnSviOzIOl/twNPq/8=,sf-bay-area,2400,480
2019-05-01,+fWLVBEoYmXvUJPLkkkQyGDVHqs=,sf-bay-area,12625,2360
2019-05-01,wsYgsPW1d3prOQoWTJJkGOExFXo=,sf-bay-area,1984.5,396.9
2019-05-01,ilaHQFVenqWcpnZQAPYslXh6L60=,sf-bay-area,94.5,18.9
2019-05-01,Y3DrdXTeQyxHRyim1ZW3qrWoN14=,sf-bay-area,15075,3000
2019-05-01,+iDPvCzJR7ohTgjAJ3sQ2pvI3W8=,sf-bay-area,480,64
2019-05-01,4XmEQYOTa9zJc46TgS7rypn2L7w=,los-angeles,15502.5,3617.25
2019-05-01,sO8A34fFNBPyzD2nTkbj1HHAZNg=,sf-bay-area,1700,308
2019-05-01,ULad874F9qSTZD5uMSzn10kLhg8=,los-angeles,9247.5,2157.75
2019-05-01,WVwHC+sd5kzSlyO/zjOK/uc4em4=,los-angeles,9487.5,2213.75
2019-05-01,PwaQMv5sLT9DSqrjRr+T02jyi/8=,sf-bay-area,150,30
2019-05-01,gwk98X0yT87rrrXcTxkhObmQZCA=,los-angeles,10687.5,2493.75
2019-05-01,kiGt1hwUf/fUEW1RsjxG1Xc3Erw=,los-angeles,1440,336
2019-05-01,NqStHkUnB8kA6OgZjGqvNwD5Gk8=,sf-bay-area,1012.5,112.48875
2019-05-01,f+j1ED2wNqB10aAG1mFUrqt+Amc=,sf-bay-area,928.125,102.116875
2019-05-01,tIuQmMEwjiHtQkLid0CfVw1Cas4=,sf-bay-area,393.75,43.745625
2019-05-01,EWxqlZY9qGwcsmUEiErgBaSMJjw=,sf-bay-area,815.625,88.6203125
2019-05-01,EJBBFLz8I19BGh2ZdwUaAMpC07Y=,sf-bay-area,2165.625,240.6009375
2019-05-01,B8L87NTKwFIOmMCbHfy9EuA1M0s=,sf-bay-area,590.625,65.6184375
2019-05-01,9JL7dCeFHINiZlupbAVojTgQLnM=,sf-bay-area,393.75,42.7478125
2019-05-01,G/fDi6YUDt1B8jcS4VOHSGE4mpg=,sf-bay-area,506.25,56.244375
2019-05-01,+zmk4Bj0yR7sZl+mwtjIOfWmmOQ=,sf-bay-area,393.75,43.745625
2019-05-01,04b3s6mXzSdcybDi8ek9IalA0jU=,los-angeles,4252.5,992.25
2019-05-01,oSS7zxrJjfKjX7/VQWzzOeVWeX0=,sf-bay-area,4249.4,138.285
2019-05-01,1LzqNIVJ3PKgHbPYFzW0BOch6bY=,sf-bay-area,1112.35,-67.65
2019-05-01,aZg7M+SPiJDldDTM/sXBIwo1Mv0=,sf-bay-area,2849.4,-210.6
2019-05-01,soCV8Ca0OFQnHGCt4uazQ9v7VzA=,sf-bay-area,512.35,-67.65
2019-05-01,TQ4hK5515oyAwc1EM1CxehYHffQ=,sf-bay-area,1112.35,62.35
2019-05-01,74jS7K8eIzXSqwzxOdH4IofCu8k=,sf-bay-area,2700,448
2019-05-01,67lTbdJA8Cx9vAU59ctXV76xOKg=,sf-bay-area,945,245
2019-05-01,A+qMiWV23GGFhn92ubvWhJAgSzU=,sf-bay-area,9787.51,2537.502593
2019-05-01,cEonxMcBvyKTPDx9uCl5VYq5oCs=,sf-bay-area,945,245
2019-05-01,TuBdM3vuXsiSyGWgr6I5vF0Yj/Y=,sf-bay-area,9531,2417.1
2019-05-01,+MLSEDjDgcZOPVu9seT56Ueo/Bo=,sf-bay-area,1743.75,268
2019-05-01,zPe9GytCwYZhkybxBSmWEeaSgZ4=,sf-bay-area,3293.75,637.75
2019-05-01,X7VETP5HJqlXhE2hN5gnV9aaihE=,sf-bay-area,387.5,77.5
2019-05-01,FdzgjDxMTCeMrhqQEBkJeJrz0xI=,sf-bay-area,290.63,58.126
2019-05-01,PoPPDfU9rjHxwhJ64zU0Kzsf0p4=,sf-bay-area,0,0
2019-05-01,u5+KNSGu0UDL8FGHA+5A4bljNkw=,sf-bay-area,193.75,38.75
2019-05-01,hOpV6AQD9AaHSXE61sBEDYZdCIM=,sf-bay-area,1743.75,327.75
2019-05-01,G1cgfV3R/f5VmICIHyWVORRE/SQ=,sf-bay-area,0,0
2019-05-01,2MFH9nwWRPqeSps+QeWR+NNRIzk=,sf-bay-area,1937.5,366.5
2019-05-01,vXn3Z63lR2txCPADorWC40MIurs=,sf-bay-area,484.38,96.876
2019-05-01,R+BFbU92QlH0tYeYjLYQlETZdK8=,los-angeles,10115,2360.166667
2019-05-01,ycWxGrnCxnIx0mH8pqO5ydpoTaY=,los-angeles,11730,2737
2019-05-01,nNDwKnkZl1vRle90fVZQ6V6ZdwY=,los-angeles,35217,7864.383333
2019-05-01,DEJV1mWDJu6aIXPW6lStOTBd96Y=,los-angeles,4560,1064
2019-05-01,UbZ1MI3pnEj2E+Opptmq9+tfvxU=,los-angeles,10447.5,2437.75
2019-05-01,pGr0ecB8kjApNuK0SxdJiJu7UCk=,los-angeles,19575,4511.5
2019-05-01,3eVdHug+RNnpEzgnIdf+3e+KIOU=,los-angeles,9360,2184
2019-05-01,Lt5EZPgZI38XiG/r5Be9+qMzCCQ=,sf-bay-area,4000,600
2019-05-01,HRDe4tPvgN0sG8Ds5A5yKRQ+DCY=,los-angeles,0,0
2019-05-01,n1AB+HYXS+Sftw8pPLKhca6Lbzk=,los-angeles,400,103.6
2019-05-01,UgnVyYLuDJa7UoIfP4Bkg7rmuNk=,washington-dc,172.8,34.56
2019-05-01,AIHT48dXWEE6xMBzjDuFuGZW7m8=,washington-dc,345.2,69.04
2019-05-01,sOjZVLX7M0+XF3jY8SYVJivs6p8=,washington-dc,517.8,103.56
2019-05-01,9S23LgZpGYBCP7vrL4lkUKqHTKI=,los-angeles,9100,2356.9
2019-05-01,aAXBYdM15QVel/VCve4kp7bHcPY=,los-angeles,1920,384
2019-05-01,1jNj0OukGn/ruRBZkEzB/+3lzn4=,los-angeles,11275,2255
2019-05-01,QhbKIvKJRKNYJnZ8QXT7ptGozAM=,washington-dc,875,175
2019-05-01,ek0MZvXYj4QvZ1ky98apXiRVcq0=,washington-dc,1365,273
2019-05-01,OxeSoQIC+SrD9USS4VzBq4cH4Lo=,washington-dc,2415,483
2019-05-01,3b/xl+z4odw2GNssWjdQsxYfMm0=,washington-dc,2625,525
2019-05-01,dGp4ReEGDL0wwidTgB/33a35Ljs=,washington-dc,1400,280
2019-05-01,6quqp106YASrMk0B1lFYku7Vr7k=,washington-dc,700,140
2019-05-01,l4E1Y12WVhZfRLfyIml8cm2Co5U=,washington-dc,875,175
2019-05-01,12DB5nViCNZ/xE5H7DZEEmirdCg=,washington-dc,1925,385
2019-05-01,T7nZEj3LfMjC/chv+HfyRWAVSL4=,washington-dc,0,0
2019-05-01,WqXoxeBsZKS1+9PdPr0WU8/h26c=,washington-dc,4235,847
2019-05-01,vORkOeaSvEtC7jffw4y5Zbqr4Fw=,washington-dc,2800,560
2019-05-01,ptGapl2XTj7Usb1LgxVF2Vs4Pxw=,washington-dc,1820,364
2019-05-01,gGbjRq2ZU9OCMTxnuhNvAKt6Lso=,washington-dc,4725,945
2019-05-01,1HRuo1Y4M6fpvYy0PtZqigBCrRc=,los-angeles,6240,1248
2019-05-01,OPBSFIDn53hJj7+3sni9FzM0bRo=,los-angeles,7680,1536
2019-05-01,daxKqjSwBUq+qhbb2dxKlXGKotE=,los-angeles,1680,336
2019-05-01,g4PK/Lq1l9IbB30OrrScwhOFutw=,sf-bay-area,260,-16
2019-05-01,gwKhMdwjJFNEcT+tuZB06yvCKrA=,sf-bay-area,875,175
2019-05-01,CxXtrfMxo+VPmUF/w2Fh33R+/pA=,sf-bay-area,700,140
2019-05-01,BZhcjn+Uvj+szjQSqch5C0oCbwI=,sf-bay-area,7000,1400
2019-05-01,QJaW5U01qAgIPW63qP4Gx9GCNqE=,los-angeles,0,0
2019-05-01,rA/PIpv+NQkn7VVtPkeGwkzJKcI=,los-angeles,1200,310.8
2019-05-01,zd9lqw9nX/YBW1WNlFUlLi2doNg=,los-angeles,1600,414.4
2019-05-01,SP5hDDAvGKFfHiZ4YuzszZ2AuqI=,los-angeles,8137.5,1592.5
2019-05-01,KbGoFk3eExpu8EWDvVLUW6ZOSDA=,los-angeles,412.5,82.5
2019-05-01,H6CB3Fcu9YLAnDB9mdTQXhBGLTk=,sf-bay-area,2700,540
2019-05-01,JY8VRZopTG3K4jmm4vobdRSVOhg=,sf-bay-area,479.6,8.34
2019-05-01,HxBFKMlh7qlGYl5iYr0caYQy3FU=,sf-bay-area,187,18.7
2019-05-01,w9cK7JcxmD0UV9lwy9FxnQj1GMk=,sf-bay-area,1291.4,89.52
2019-05-01,9DUR54/WVBZUaW2oQXJLypN2+fA=,sf-bay-area,187,-13
2019-05-01,sP/tUAp2lFSAYYQcVfMC43IKK90=,sf-bay-area,675.4,4.14
2019-05-01,RjdIKks/S98OgY/lKGgJkszk6qs=,sf-bay-area,917.4,12.5
2019-05-01,uXKGkNDC9IVfpH+Ba6pXpO3R72M=,washington-dc,270,54
